NAME,MAP,SENSOR,PROD,ALG,PERIOD,PERIOD_CODE,MATH,UNITS,MTIME_FILE,MTIME_SUBAREA,REGION,SUBAREA,N_SUBAREA,N,MIN,MAX,MED,AMEAN,GMEAN,STD,GSTATS_N,GSTATS_MIN,GSTATS_MAX,GSTATS_MED,GSTATS_AMEAN,GSTATS_GMEAN,GSTATS_STD,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,21,314,314,0.160118565,0.362289011,0.238510072,0.240442392,0.236967204,0.041361682,314,0.145908028,0.360601097,0.235400617,0.236803372,0.233351086,0.040840093,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,13,734,734,0.254523963,0.695652843,0.438060999,0.437830943,0.433643343,0.060586179,734,0.251070052,0.695652843,0.434815049,0.432886324,0.428233249,0.063261214,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,14,669,669,0.188721895,0.611750007,0.36949724,0.373163851,0.366572212,0.069849541,669,0.180022553,0.611750007,0.351663619,0.356362188,0.348118951,0.0768873,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,11,804,804,0.229578257,0.372164667,0.278621465,0.281674574,0.280522643,0.025848318,804,0.181946486,0.371930629,0.271787643,0.275853811,0.274606228,0.026647292,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,10,598,564,0.226312369,0.75695765,0.308212131,0.322245649,0.315673539,0.073451292,564,0.226312354,0.755813539,0.306401253,0.319588793,0.312906549,0.073688612,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,12,252,252,0.241212204,0.517519534,0.311398864,0.322864675,0.319046884,0.051449512,252,0.236291721,0.517519534,0.307768375,0.319443263,0.315575349,0.051653831,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,17,295,239,0.226365447,0.504047275,0.307626486,0.318280816,0.313595001,0.05651586,239,0.226365462,0.504047275,0.304863483,0.316205838,0.311353463,0.057328066,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,18,307,240,0.218092203,0.504047275,0.313621849,0.313128819,0.308652591,0.05348283,240,0.216160983,0.504047275,0.31217128,0.311248404,0.306755776,0.05349048,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,24,24,7,0.259785771,0.366208702,0.287315398,0.297269613,0.294813743,0.042199617,7,0.254185408,0.364916027,0.286928385,0.293061282,0.290575043,0.042392094,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,15,482,482,0.181914136,0.507239461,0.290843159,0.304507615,0.295714753,0.075084768,482,0.17707473,0.49625954,0.285149693,0.298098229,0.289595601,0.072878457,,
M_199711-OCCCI-L3B4-NANO-BREWINSST_NES-STATS,L3B4,OCCCI,NANO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594993362,1595002203,ATLANTIS_NEUS,16,581,581,0.204929054,0.328756928,0.246867031,0.249905835,0.24922285,0.018813299,581,0.19965592,0.324579239,0.244568616,0.247224821,0.246500468,0.019229725,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,2,1516,1516,0.088912733,0.250226438,0.171298876,0.172965537,0.171156747,0.024849357,1516,0.088856973,0.249253079,0.167217523,0.16891058,0.166954952,0.025598834,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,3,772,772,0.054571655,0.176667765,0.12853542,0.122959175,0.120484953,0.023622854,772,0.054231979,0.175031111,0.12349432,0.119671558,0.117368864,0.022646116,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,0,673,455,0.070842028,0.43429333,0.090942614,0.128572187,0.117210366,0.063175408,455,0.070818134,0.43429333,0.090925209,0.120867023,0.111700516,0.057205742,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,1,684,678,0.086997941,0.361204177,0.230158284,0.228340834,0.222978924,0.047155584,678,0.086975515,0.358892083,0.223267004,0.219765055,0.213658385,0.049787102,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,7,566,540,0.164242044,0.329111785,0.235871837,0.235208225,0.233194264,0.030650376,540,0.163755432,0.329111785,0.234672144,0.23348094,0.23147364,0.030431586,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,6,947,947,0.068706669,0.255596191,0.150203332,0.148524117,0.143944652,0.035891369,947,0.068358548,0.254697919,0.148229182,0.145656095,0.140975964,0.035982904,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,4,210,189,0.082999989,0.388603061,0.25237909,0.252394679,0.248770767,0.041386707,189,0.082999997,0.388603061,0.25044927,0.250161684,0.246425864,0.041959393,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,5,562,555,0.055057377,0.260910779,0.149094552,0.145833935,0.138864005,0.043140174,555,0.053148448,0.258848101,0.146824017,0.142960989,0.136217924,0.0421158,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,26,865,857,0.068352543,0.170857653,0.127943575,0.126227195,0.125296732,0.014771277,857,0.068352535,0.170857653,0.126268491,0.125083271,0.124132982,0.014924043,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,27,1356,1330,0.025482045,0.167099297,0.105199456,0.106835403,0.104858471,0.020377421,1330,0.025482045,0.167099297,0.103421949,0.105703729,0.103830225,0.019750306,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,28,2006,1934,0.051463902,0.266732574,0.093978509,0.100451441,0.097852673,0.025393192,1934,0.032513596,0.266159266,0.092920773,0.098600674,0.09631363,0.023627528,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,8,331,330,0.139067516,0.235765964,0.181103349,0.182184393,0.181070679,0.020390812,330,0.135150075,0.233471349,0.180756092,0.181369693,0.180238286,0.020443687,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,29,1501,1480,0.054655712,0.148439527,0.084006861,0.085334939,0.084829701,0.009606493,1480,0.053148448,0.148439527,0.083808355,0.084747317,0.084302557,0.008881108,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,9,856,856,0.105825894,0.303146571,0.18447417,0.186594733,0.18424376,0.029626552,856,0.097672418,0.3013421,0.182856008,0.184700894,0.182124588,0.03063392,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,22,888,888,0.111169122,0.185611203,0.138822943,0.14020305,0.139828503,0.010445601,888,0.111082606,0.185517386,0.13778539,0.139135402,0.138735324,0.010760104,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,19,892,892,0.124996088,0.181854293,0.152687997,0.151927617,0.151535404,0.010878849,892,0.121155165,0.181747898,0.15170981,0.150925306,0.150495481,0.01133722,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,23,20,16,0.199785396,0.279690176,0.231518611,0.238182027,0.236645386,0.028034128,16,0.198400274,0.277893722,0.229725614,0.236620202,0.235138122,0.027457413,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,25,1818,1304,0.111289278,0.2349848,0.152688101,0.162566413,0.160216504,0.028423021,1304,0.109237224,0.2349848,0.152266845,0.161881465,0.159463037,0.028758214,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,20,511,511,0.126545355,0.246915445,0.169289783,0.170009313,0.169498491,0.013337264,511,0.11128781,0.24691546,0.168464884,0.168816625,0.168219037,0.014172048,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,21,314,314,0.108759619,0.19149445,0.150013253,0.148781412,0.147688063,0.017959858,314,0.103798836,0.191382229,0.149674639,0.148001575,0.146887561,0.018088034,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,13,734,734,0.144692644,0.316233039,0.214905098,0.216019085,0.214660197,0.02452031,734,0.12908569,0.316233039,0.214020655,0.214366553,0.212891751,0.025352465,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,14,669,669,0.107527107,0.274019361,0.183144972,0.182955133,0.180158008,0.031683986,669,0.100495987,0.274019361,0.177772045,0.177563275,0.174063698,0.034948728,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,11,804,804,0.135623008,0.188357532,0.159364864,0.160279601,0.160035311,0.008928143,804,0.111336134,0.188210502,0.15796636,0.159001963,0.15872199,0.009468966,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,10,598,564,0.14147675,0.34556666,0.175277188,0.178624,0.177248499,0.024278104,564,0.14147675,0.345382243,0.17428726,0.177951811,0.17655917,0.024339989,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,12,252,252,0.13840048,0.246915445,0.166748211,0.170798284,0.169765925,0.01934634,252,0.136630297,0.24691546,0.165730849,0.169959416,0.168936835,0.019229834,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,17,295,239,0.142709821,0.231586218,0.179745764,0.18116538,0.180307776,0.017857873,239,0.142709821,0.231586233,0.179231539,0.180671055,0.1797753,0.01820638,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,18,307,240,0.141490921,0.231586218,0.181834698,0.179960388,0.17894105,0.019108335,240,0.140511364,0.231586233,0.181560516,0.179553109,0.178514145,0.01926465,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,24,24,7,0.155364111,0.199326292,0.163434044,0.169863015,0.1691462,0.017240603,7,0.154076755,0.199219748,0.163374871,0.168829107,0.168083511,0.017575155,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,15,482,482,0.107527107,0.24466832,0.168220058,0.170303363,0.168034812,0.027857263,482,0.100495987,0.240377516,0.167169735,0.168849247,0.166613279,0.027380662,,
M_199711-OCCCI-L3B4-PICO-BREWINSST_NES-STATS,L3B4,OCCCI,PICO,BREWINSST_NES,M_199711,M,STATS,mg m^-3,1594996089,1595002203,ATLANTIS_NEUS,16,581,581,0.138673693,0.181596532,0.15483281,0.156262456,0.156102649,0.007132177,581,0.136880741,0.180785358,0.154101774,0.155480884,0.155307906,0.007394884,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,2,1516,1516,0.513519704,1.686648726,0.917582154,0.940284958,0.923676723,0.182125677,1516,0.453756601,1.600610495,0.891046762,0.913166381,0.896315061,0.179784129,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,3,772,772,0.220830858,0.896462142,0.62424016,0.611041676,0.597913877,0.117979274,772,0.219018817,0.865136623,0.590688109,0.579676193,0.567414862,0.112241383,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,0,673,471,0.176355436,19.76514244,1.792048693,2.661432075,1.60194642,2.608860215,471,0.176019907,19.51939583,1.659719586,2.545549902,1.500154948,2.548005499,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,1,684,680,0.827308059,4.873749256,1.517009854,1.722145844,1.63149679,0.615226709,680,0.809084773,4.685471058,1.464510322,1.669070047,1.580452462,0.598516064,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,7,566,541,0.84770745,5.190859318,1.535907507,1.569576986,1.516263316,0.431641733,541,0.811130822,4.434646606,1.512868404,1.538061015,1.487547146,0.409211644,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,6,947,947,0.282794237,2.275360823,0.72742033,0.731671916,0.692457708,0.239499568,947,0.281583518,1.582829833,0.707691133,0.706360197,0.668276254,0.22910554,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,4,210,191,0.94477725,12.22379589,1.658089399,1.998696751,1.767422915,1.650573055,191,0.936173439,12.22379684,1.627244353,1.946893811,1.715387418,1.628493366,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,5,562,555,0.224388704,1.653249979,0.720897853,0.736502388,0.673540534,0.298749293,555,0.215598315,1.582080603,0.695378125,0.705586328,0.648892315,0.277764822,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,26,865,857,0.288903028,0.941919565,0.532961905,0.537630692,0.532648573,0.073520486,857,0.288903028,0.941919565,0.524810851,0.528645131,0.523848271,0.070764268,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,27,1356,1330,0.100088701,1.277358055,0.470488131,0.481276548,0.466869275,0.119684528,1330,0.100088701,0.94124651,0.461204529,0.470303341,0.45775325,0.108587408,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,28,2006,1934,0.158151031,1.672618389,0.408828527,0.455708491,0.422970256,0.195319587,1934,0.125693455,1.632922053,0.397493541,0.436523941,0.408029982,0.180087631,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,8,331,331,0.659826636,2.108094215,1.026904225,1.116031641,1.077741251,0.310191398,331,0.629576743,1.99985373,1.005675077,1.091707639,1.054729124,0.299991609,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,29,1501,1480,0.15484792,0.822105765,0.333393574,0.361257875,0.348759983,0.100486144,1480,0.154094145,0.822105765,0.32806918,0.347372724,0.337640693,0.085871336,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,9,856,856,0.463503033,2.641290665,0.987206221,1.048329144,1.011016604,0.290404038,856,0.407358527,2.593292952,0.968162179,1.026185759,0.986346166,0.292868735,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,22,888,888,0.44134143,1.136191249,0.589671671,0.605649545,0.600125128,0.087551355,888,0.429481238,1.121241331,0.581625104,0.595192192,0.589435793,0.088588087,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,19,892,892,0.498869359,1.352322459,0.690926194,0.699616664,0.693081522,0.097989266,892,0.488800377,1.027736545,0.67579335,0.683708861,0.677133227,0.096230958,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,23,20,16,1.539168119,2.15878129,1.87671411,1.871636346,1.865936828,0.150063181,16,1.520992041,2.099843979,1.849868774,1.847448081,1.842223343,0.142093863,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,25,1818,1324,0.439263165,6.858551979,0.705636501,1.031627617,0.865588791,0.83504259,1324,0.408629298,6.855135441,0.692509532,1.016735588,0.851485727,0.829279558,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,20,511,511,0.599039853,1.63856256,0.891958117,0.914671061,0.903199842,0.151584873,511,0.493157417,1.63856256,0.862575114,0.882894691,0.870311411,0.155083094,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,21,314,314,0.422969848,1.189795732,0.679709613,0.68902495,0.670561641,0.16387218,314,0.377502322,1.176792145,0.66075772,0.6722625,0.65481022,0.156839626,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,13,734,734,0.680246949,2.585768461,1.27521503,1.298379828,1.277041773,0.245490333,734,0.657687426,2.585768461,1.261261702,1.279142153,1.256546327,0.249714153,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,14,669,669,0.484904081,3.713996649,1.015383601,1.037408398,0.997768629,0.298157035,669,0.444344819,2.785707235,0.944007218,0.98192651,0.935772478,0.306672873,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,11,804,804,0.633459806,1.340187311,0.793260098,0.806732136,0.801730336,0.091966761,804,0.505497813,1.163557291,0.768543363,0.78313944,0.777767682,0.09380394,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,10,598,569,0.656131864,4.145116806,0.975386441,1.078438016,1.018229173,0.462778967,569,0.642343462,4.053759098,0.962366104,1.05720452,0.998867342,0.448814023,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,12,252,252,0.630539834,1.63856256,0.875237226,0.907008317,0.893035084,0.167493477,252,0.612881541,1.63856256,0.860152304,0.894389789,0.880434687,0.167049765,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,17,295,241,0.660973608,3.371250153,1.074599266,1.206084673,1.129179757,0.495682266,241,0.642307103,3.370531559,1.037775397,1.180484549,1.102640537,0.497083469,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,18,307,245,0.605950534,3.388702869,1.117855072,1.191137741,1.108820534,0.502362359,245,0.59652549,3.32816124,1.092561126,1.146944943,1.075848278,0.455222415,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,24,24,9,1.043303013,1.553789496,1.321858883,1.275953809,1.265297037,0.173985233,9,1.026917338,1.473643422,1.255053759,1.239176922,1.231161096,0.148564932,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,15,482,482,0.467974186,2.126066208,0.869832277,0.924541561,0.879782991,0.297582813,482,0.444344819,1.686411023,0.845227122,0.892346022,0.851245985,0.277516798,,
M_199711-OCCCI-V4_2-L3B4-CHLOR_A-OCI-STATS,L3B4,OCCCI,CHLOR_A,OCI,M_199711,M,STATS,mg m^-3,1592014927,1595002203,ATLANTIS_NEUS,16,581,581,0.564739108,1.094944358,0.711161196,0.725943496,0.722518375,0.07292129,581,0.543836236,1.043123722,0.697751939,0.711007383,0.707501435,0.072779142,,
M_199712-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199712,M,STATS,mg m^-3,1594992330,1595002203,ATLANTIS_NEUS,2,1516,1516,0.089249969,1.444735765,0.358670771,0.419901006,0.356911422,0.243870152,1516,0.086260445,1.39317584,0.31851536,0.377112237,0.321335285,0.222508829,,
M_199712-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199712,M,STATS,mg m^-3,1594992330,1595002203,ATLANTIS_NEUS,3,772,772,0.064554192,0.389324754,0.138987273,0.150394512,0.140201773,0.057084718,772,0.064007975,0.309574455,0.130962968,0.142915723,0.133970965,0.051384478,,
M_199712-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199712,M,STATS,mg m^-3,1594992330,1595002203,ATLANTIS_NEUS,0,673,452,0.047858845,36.41013336,0.668286741,1.994225114,0.769794838,3.330819127,452,0.047858845,36.41013718,0.639564455,1.874427758,0.708803625,3.194249478,,
M_199712-OCCCI-L3B4-MICRO-BREWINSST_NES-STATS,L3B4,OCCCI,MICRO,BREWINSST_NES,M_199712,M,STATS,mg m^-3,1594992330,1595002203,ATLANTIS_NEUS,1,684,680,0.39357987,3.876475573,1.035978317,1.155802586,1.043798097,0.566848704,680,0.313246965,3.815419674,0.959107995,1.081025949,0.962453506,0.558231683,,
